time,particles 03um,particles 05um,particles 10um,particles 25um,particles 50um,particles 100um,Temperature C,Gas Ohm,Humidity %%,Pressure hPa,Altitude meters
1772058946,138,32,8,0,0,0,25.26886719,198949,51.00547581,1007.897695,44.65719767
1772058947,138,32,8,0,0,0,25.28429688,199178,50.9752278,1007.898001,44.6546449
1772058948,138,32,8,0,0,0,25.29757813,198721,50.95115457,1007.896772,44.66491678
1772058949,132,32,8,0,0,0,25.30832031,199407,50.95255592,1007.893397,44.6931378
1772058950,132,32,8,0,0,0,25.314375,198949,50.92109202,1007.893702,44.69058645
1772058951,132,32,8,0,0,0,25.32355469,198949,50.85779733,1007.891553,44.70855563
1772058952,138,32,8,2,0,0,25.32824219,199982,50.8197235,1007.884192,44.77010323
1772058953,138,32,8,2,0,0,25.33898438,199522,50.75022036,1007.895534,44.67526751
1772058954,138,32,8,2,0,0,25.35207031,199522,50.70037361,1007.895836,44.672747
1772058955,132,30,6,2,0,0,25.36378906,199867,50.69545442,1007.90135,44.62663782
1772058956,132,30,6,2,0,0,25.37414063,199178,50.67103089,1007.899198,44.64462944
1772058957,132,30,6,2,0,0,25.38175781,199522,50.6591374,1007.901954,44.6215863
1772058958,144,36,6,2,0,0,25.38976563,199867,50.64085419,1007.905323,44.59341838
1772058959,144,36,6,2,0,0,25.39640625,198721,50.63527608,1007.902866,44.61396511
1772058960,144,36,6,2,0,0,25.40382813,199407,50.61691866,1007.897954,44.65503216
1772058961,132,34,4,2,0,0,25.41085938,199637,50.62427245,1007.89611,44.67045728
